CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,BORO_CD
"904312999","01/01/2016","05:00:00","","","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","105","INSIDE","RESIDENCE - APT. HOUSE","","","1055623","193936","40.698706691","-73.742602719","(40.698706691, -73.742602719)",413
"141454680","01/01/2016","05:00:00","01/01/2016","05:15:00","01/01/2016","109","GRAND LARCENY","404","LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","ATTEMPTED","FELONY","N.Y. POLICE DEPT","BROOKLYN","90","","STREET","","","994632","198871","40.712533829","-73.962552213","(40.712533829, -73.962552213)",301
"254713939","01/01/2016","05:00:00","01/01/2016","05:05:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","73","INSIDE","RESIDENCE - APT. HOUSE","","","1009314","180344","40.661652071","-73.909661261","(40.661652071, -73.909661261)",316
"605041115","01/01/2016","05:00:00","01/01/2016","05:20:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","120","FRONT OF","STREET","","","960312","171325","40.636899989","-74.086251088","(40.636899989, -74.086251088)",501
"300842011","01/01/2016","05:00:00","01/01/2016","10:00:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BRONX","46","INSIDE","RESIDENCE-HOUSE","","","1008856","250062","40.853011321","-73.911056922","(40.853011321, -73.911056922)",205
"396162010","01/01/2016","05:00:00","01/01/2016","05:20:00","01/01/2016","105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","73","","STREET","","","1005758","183428","40.670126315","-73.922468591","(40.670126315, -73.922468591)",308
"883416016","01/01/2016","05:00:00","","","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","105","FRONT OF","OTHER","","","1057356","194597","40.700506827","-73.73634571","(40.700506827, -73.73634571)",413
"198955415","01/01/2016","05:00:00","","","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","105","FRONT OF","RESIDENCE-HOUSE","","","1055321","195040","40.701739331","-73.743680192","(40.701739331, -73.743680192)",413
"736354797","01/01/2016","05:00:00","01/01/2016","06:00:00","01/01/2016","104","RAPE","157","RAPE 1","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","42","FRONT OF","STREET","","","","","","","","none"
"918869512","01/01/2016","05:00:00","01/01/2016","06:00:00","01/01/2016","105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","79","FRONT OF","OTHER","","","996420","193157","40.696847964","-73.956112989","(40.696847964, -73.956112989)",303
"704452132","01/01/2016","05:00:00","01/01/2016","12:00:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","106","FRONT OF","STREET","","","1032263","187843","40.682140409","-73.826891092","(40.682140409, -73.826891092)",410
"486638728","01/01/2016","05:00:00","01/01/2016","06:00:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","34","FRONT OF","STREET","","","1005596","254339","40.864758883","-73.92282738","(40.864758883, -73.92282738)",112
"437825031","01/01/2016","05:00:00","01/01/2016","08:30:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","20","FRONT OF","STREET","","","988793","221128","40.773628671","-73.98359922","(40.773628671, -73.98359922)",107
"135690687","01/01/2016","04:55:00","01/01/2016","05:00:00","01/01/2016","236","DANGEROUS WEAPONS","782","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","BRONX","40","FRONT OF","RESIDENCE - PUBLIC HOUSING","","","1009915","237458","40.818413984","-73.907277131","(40.818413984, -73.907277131)",201
"193247489","01/01/2016","04:55:00","01/01/2016","05:00:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","115","INSIDE","RESTAURANT/DINER","","","1014020","211811","40.748006952","-73.892559956","(40.748006952, -73.892559956)",403
"124103194","01/01/2016","04:51:00","01/01/2016","05:00:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","34","","STREET","","","1004367","254628","40.865554987","-73.927269822","(40.865554987, -73.927269822)",112
"772607650","01/01/2016","04:50:00","01/01/2016","04:59:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","9","INSIDE","BAR/NIGHT CLUB","","","987184","205840","40.731667658","-73.989415087","(40.731667658, -73.989415087)",103
"886958424","01/01/2016","04:50:00","01/01/2016","05:00:00","01/01/2016","105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","32","","STREET","","","999066","234936","40.811516657","-73.946478717","(40.811516657, -73.946478717)",110
"374724080","01/01/2016","04:50:00","01/01/2016","04:56:00","01/01/2016","107","BURGLARY","213","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","66","INSIDE","CLOTHING/BOUTIQUE","","","990872","173972","40.644195313","-73.976139486","(40.644195313, -73.976139486)",312
"768977638","01/01/2016","04:50:00","01/01/2016","05:00:00","01/01/2016","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","110","REAR OF","RESIDENCE-HOUSE","","","1023023","211350","40.746706733","-73.860070364","(40.746706733, -73.860070364)",404
"151047500","01/01/2016","04:48:00","01/01/2016","04:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","44","INSIDE","RESIDENCE - APT. HOUSE","","","1004756","242415","40.83203302","-73.92590077","(40.83203302, -73.92590077)",204
"201645209","01/01/2016","04:45:00","01/01/2016","04:50:00","01/01/2016","236","DANGEROUS WEAPONS","782","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","23","FRONT OF","STREET","","","1001294","228548","40.793979332","-73.938446293","(40.793979332, -73.938446293)",111
"910644047","01/01/2016","04:45:00","01/01/2016","04:50:00","01/01/2016","117","DANGEROUS DRUGS","568","MARIJUANA, POSSESSION 1, 2 & 3","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND","120","FRONT OF","STREET","","","951232","170430","40.634414212","-74.118962304","(40.634414212, -74.118962304)",501
"882063745","01/01/2016","04:45:00","01/01/2016","05:06:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","42","FRONT OF","STREET","","","1008691","238872","40.822298485","-73.911694131","(40.822298485, -73.911694131)",203
"869017447","01/01/2016","04:45:00","","","01/01/2016","109","GRAND LARCENY","418","LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","19","FRONT OF","STREET","","","994197","217245","40.762966414","-73.964094149","(40.762966414, -73.964094149)",108
"142922701","01/01/2016","04:45:00","01/01/2016","05:00:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","109","INSIDE","RESIDENCE-HOUSE","","","1038616","214409","40.755020782","-73.803770928","(40.755020782, -73.803770928)",407
"248264760","01/01/2016","04:45:00","01/01/2016","05:00:00","01/01/2016","106","FELONY ASSAULT","106","ASSAULT 2,1,PEACE OFFICER","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","71","INSIDE","OTHER","","","999005","181250","40.66416202","-73.94681682","(40.66416202, -73.94681682)",309
"671966009","01/01/2016","04:45:00","01/01/2016","05:00:00","01/01/2016","106","FELONY ASSAULT","106","ASSAULT 2,1,PEACE OFFICER","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","71","INSIDE","OTHER","","","999005","181250","40.66416202","-73.94681682","(40.66416202, -73.94681682)",309
"324626186","01/01/2016","04:45:00","01/01/2016","05:00:00","01/01/2016","106","FELONY ASSAULT","106","ASSAULT 2,1,PEACE OFFICER","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","71","INSIDE","OTHER","","","999005","181250","40.66416202","-73.94681682","(40.66416202, -73.94681682)",309
"807019492","01/01/2016","04:45:00","01/01/2016","04:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","40","INSIDE","GAS STATION","","","1008910","232688","40.805324528","-73.910925586","(40.805324528, -73.910925586)",201
"585991514","01/01/2016","04:45:00","01/01/2016","04:48:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","90","FRONT OF","STREET","","","1003441","199562","40.714415738","-73.930775036","(40.714415738, -73.930775036)",301
"466650338","01/01/2016","04:45:00","01/01/2016","05:40:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","BROOKLYN","77","INSIDE","RESIDENCE - PUBLIC HOUSING","","ALBANY II","1001311","185373","40.67547459","-73.938494376","(40.67547459, -73.938494376)",308
"627471809","01/01/2016","04:43:00","01/01/2016","04:46:00","01/01/2016","110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","47","","STREET","","","1026486","269351","40.905886837","-73.847207369","(40.905886837, -73.847207369)",212
"752443789","01/01/2016","04:40:00","01/01/2016","04:46:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","114","","STREET","","","1010869","213852","40.753619024","-73.903923992","(40.753619024, -73.903923992)",401
"557064272","01/01/2016","04:40:00","01/01/2016","04:50:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","10","FRONT OF","STREET","","","983944","208570","40.739161316","-74.001105672","(40.739161316, -74.001105672)",104
"316318197","01/01/2016","04:40:00","","","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","9","","STREET","","","988329","202922","40.723658004","-73.985285504","(40.723658004, -73.985285504)",103
"257762893","01/01/2016","04:40:00","01/01/2016","04:45:00","01/01/2016","106","FELONY ASSAULT","105","STRANGULATION 1ST","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","110","","STREET","","","1019613","212129","40.748859184","-73.872372879","(40.748859184, -73.872372879)",403
"405931850","01/01/2016","04:39:00","01/01/2016","04:49:00","01/01/2016","118","DANGEROUS WEAPONS","792","WEAPONS POSSESSION 1 & 2","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","73","FRONT OF","RESIDENCE-HOUSE","","","1008604","186155","40.677603944","-73.912199377","(40.677603944, -73.912199377)",316
"576247416","01/01/2016","04:39:00","01/01/2016","04:40:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","40","","STREET","","","1004591","233721","40.808170827","-73.926523367","(40.808170827, -73.926523367)",201
"812107812","01/01/2016","04:39:00","01/01/2016","09:55:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","26","FRONT OF","STREET","","","994009","232273","40.80421449","-73.964750975","(40.80421449, -73.964750975)",109
"265516567","01/01/2016","04:36:00","01/01/2016","04:36:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","23","FRONT OF","STREET","","","1001152","226795","40.789168092","-73.938963544","(40.789168092, -73.938963544)",111
"950280220","01/01/2016","04:35:00","01/01/2016","04:40:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","32","","STREET","","","1001112","238628","40.821646493","-73.939078277","(40.821646493, -73.939078277)",110
"287814751","01/01/2016","04:35:00","01/01/2016","04:48:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","41","OPPOSITE OF","STREET","","","1011952","236105","40.814694227","-73.899923303","(40.814694227, -73.899923303)",202
"682528174","01/01/2016","04:35:00","01/01/2016","04:45:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","BRONX","42","INSIDE","RESIDENCE - PUBLIC HOUSING","","BUTLER","1009758","243681","40.835494793","-73.907820691","(40.835494793, -73.907820691)",204
"963714608","01/01/2016","04:32:00","01/01/2016","05:15:00","01/01/2016","105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","103","INSIDE","OTHER","","","1043522","197246","40.707881161","-73.786214296","(40.707881161, -73.786214296)",412
"238383043","01/01/2016","04:30:00","01/01/2016","04:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","10","","STREET","","","985907","214900","40.756535428","-73.994020485","(40.756535428, -73.994020485)",104
"908449524","01/01/2016","04:30:00","01/01/2016","05:00:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","121","FRONT OF","STREET","","","935629","167480","40.626245194","-74.175157121","(40.626245194, -74.175157121)",501
"253657353","01/01/2016","04:30:00","01/01/2016","04:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","45","FRONT OF","RESIDENCE - APT. HOUSE","","","1035665","236138","40.814678621","-73.814256035","(40.814678621, -73.814256035)",210
"291175145","01/01/2016","04:30:00","01/01/2016","04:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","45","FRONT OF","RESIDENCE - APT. HOUSE","","","1035665","236138","40.814678621","-73.814256035","(40.814678621, -73.814256035)",210
"529476760","01/01/2016","04:30:00","01/01/2016","04:45:00","01/01/2016","105","ROBBERY","392","ROBBERY,UNLICENSED FOR HIRE VEHICLE","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","32","","STREET","","","1000236","235189","40.812209032","-73.942251496","(40.812209032, -73.942251496)",110
"381932750","01/01/2016","04:30:00","","","01/01/2016","105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","52","FRONT OF","GROCERY/BODEGA","","","1011443","253629","40.862794075","-73.901691102","(40.862794075, -73.901691102)",207
"320118031","01/01/2016","04:30:00","01/01/2016","05:00:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","79","INSIDE","RESIDENCE-HOUSE","","","999499","187611","40.6816207","-73.945021801","(40.6816207, -73.945021801)",303
"479374598","01/01/2016","04:30:00","01/01/2016","05:00:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","79","INSIDE","STREET","","","999499","187611","40.6816207","-73.945021801","(40.6816207, -73.945021801)",303
"578747179","01/01/2016","04:30:00","01/01/2016","04:30:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","28","FRONT OF","STREET","","","996782","234072","40.809148751","-73.954731268","(40.809148751, -73.954731268)",110
"600076640","01/01/2016","04:20:00","01/01/2016","04:30:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","46","INSIDE","RESIDENCE - APT. HOUSE","","","1011816","251433","40.856765561","-73.900351634","(40.856765561, -73.900351634)",205
"299271268","01/01/2016","04:20:00","01/01/2016","04:20:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","104","INSIDE","RESIDENCE - APT. HOUSE","","","1010768","203330","40.72473906","-73.904330013","(40.72473906, -73.904330013)",405
"305447518","01/01/2016","04:19:00","","","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","100","","STREET","","","1034579","152441","40.584956764","-73.818804825","(40.584956764, -73.818804825)",414
"840567707","01/01/2016","04:15:00","01/01/2016","04:45:00","01/01/2016","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","10","FRONT OF","STREET","","","985970","215012","40.756842828","-73.993793057","(40.756842828, -73.993793057)",104
"219255930","01/01/2016","04:15:00","01/01/2016","04:20:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","122","","STREET","","","950674","160212","40.606365854","-74.120921905","(40.606365854, -74.120921905)",502
"602562263","01/01/2016","04:15:00","01/01/2016","04:16:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","102","FRONT OF","BAR/NIGHT CLUB","","","1031320","193866","40.698677194","-73.830248978","(40.698677194, -73.830248978)",409
"377337508","01/01/2016","04:15:00","01/01/2016","04:45:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","70","OPPOSITE OF","STREET","","","991020","169343","40.631489582","-73.975610821","(40.631489582, -73.975610821)",314
"214965833","01/01/2016","04:15:00","01/01/2016","04:20:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","9","","RESIDENCE - PUBLIC HOUSING","","","987496","203963","40.726515641","-73.988290244","(40.726515641, -73.988290244)",103
"899567220","01/01/2016","04:15:00","01/01/2016","04:20:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN","9","INSIDE","RESIDENCE - PUBLIC HOUSING","","WALD","990973","201260","40.7190946","-73.975748319","(40.7190946, -73.975748319)",103
"520458658","01/01/2016","04:11:00","","","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","25","","STREET","","","1000229","230967","40.800620819","-73.942286832","(40.800620819, -73.942286832)",111
"344713001","01/01/2016","04:10:00","01/01/2016","04:15:00","01/01/2016","117","DANGEROUS DRUGS","503","CONTROLLED SUBSTANCE,INTENT TO","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","41","","STREET","","","1015024","240325","40.826266763","-73.888805844","(40.826266763, -73.888805844)",202
"560512312","01/01/2016","04:10:00","01/01/2016","04:47:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","70","","STREET","","","999105","169429","40.631715767","-73.946482399","(40.631715767, -73.946482399)",314
"843886083","01/01/2016","04:10:00","01/01/2016","04:20:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","108","INSIDE","CHAIN STORE","","","1011051","211023","40.745853587","-73.903278364","(40.745853587, -73.903278364)",402
